日期,时点,甘肃_实时市场出清总电量（MWh）
2026-02-24,13:30,7365.23
2026-02-24,13:45,7330.27
2026-02-24,14:00,7338.13
2026-02-24,14:15,7142.71
2026-02-24,14:30,7107.62
2026-02-24,14:45,7181.30
2026-02-24,15:00,7055.83
2026-02-24,15:15,7065.48
2026-02-24,15:30,7078.57
2026-02-24,15:45,6958.40
2026-02-24,16:00,6916.89
2026-02-24,16:15,6927.98
2026-02-24,16:30,7092.44
2026-02-24,16:45,7001.67
2026-02-24,17:00,7380.38
2026-02-24,17:15,7638.88
2026-02-24,17:30,7583.45
2026-02-24,17:45,8181.44
2026-02-24,18:00,7855.39
2026-02-24,18:15,7810.42
2026-02-24,18:30,7953.69
2026-02-24,18:45,8037.17
2026-02-24,19:00,7835.55
2026-02-24,19:15,8008.81
2026-02-24,19:30,7957.71
2026-02-24,19:45,7571.08
2026-02-24,20:00,7603.76
2026-02-24,20:15,7629.38
2026-02-24,20:30,7750.26
2026-02-24,20:45,7885.43
2026-02-24,21:00,7849.77
2026-02-24,21:15,7595.79
2026-02-24,21:30,7610.83
2026-02-24,21:45,7615.10
2026-02-24,22:00,7537.32
2026-02-24,22:15,7712.43
2026-02-24,22:30,7565.09
2026-02-24,22:45,7459.52
2026-02-24,23:00,7355.66
2026-02-24,23:15,7216.37
2026-02-24,23:30,7168.64
2026-02-24,23:45,7109.73
2026-02-24,24:00,7053.50
2026-02-25,00:15,7064.19
2026-02-25,00:30,7388.53
2026-02-25,00:45,7269.30
2026-02-25,01:00,7218.47
2026-02-25,01:15,7253.89
2026-02-25,01:30,7186.27
2026-02-25,01:45,7141.63
2026-02-25,02:00,7169.56
2026-02-25,02:15,7106.52
2026-02-25,02:30,7130.03
2026-02-25,02:45,7121.91
2026-02-25,03:00,7148.10
2026-02-25,03:15,7270.04
2026-02-25,03:30,7284.18
2026-02-25,03:45,7282.37
2026-02-25,04:00,7296.31
2026-02-25,04:15,7123.74
2026-02-25,04:30,7331.23
2026-02-25,04:45,7360.88
2026-02-25,05:00,7309.70
2026-02-25,05:15,7354.05
2026-02-25,05:30,7348.29
2026-02-25,05:45,7134.25
2026-02-25,06:00,7205.65
2026-02-25,06:15,7248.21
2026-02-25,06:30,7315.77
2026-02-25,06:45,7341.40
2026-02-25,07:00,7369.20
2026-02-25,07:15,6993.52
2026-02-25,07:30,7092.37
2026-02-25,07:45,7275.01
2026-02-25,08:00,7299.97
2026-02-25,08:15,7524.52
2026-02-25,08:30,7599.02
2026-02-25,08:45,7872.55
2026-02-25,09:00,7781.95
2026-02-25,09:15,7435.83
2026-02-25,09:30,7536.80
2026-02-25,09:45,7553.31
2026-02-25,10:00,7602.29
2026-02-25,10:15,7508.69
2026-02-25,10:30,7613.50
2026-02-25,10:45,7560.12
2026-02-25,11:00,7501.58
2026-02-25,11:15,7516.46
2026-02-25,11:30,7420.09
2026-02-25,11:45,7562.67
2026-02-25,12:00,7554.08
2026-02-25,12:15,7186.40
2026-02-25,12:30,7192.86
2026-02-25,12:45,7137.40
2026-02-25,13:00,7122.67
2026-02-25,13:15,7054.42
2026-02-25,13:30,7060.89
2026-02-25,13:45,7090.69
2026-02-25,14:00,7075.82
2026-02-25,14:15,6969.45
2026-02-25,14:30,7009.17
2026-02-25,14:45,7050.10
2026-02-25,15:00,7040.30
2026-02-25,15:15,6999.60
2026-02-25,15:30,7049.89
2026-02-25,15:45,7028.44
2026-02-25,16:00,6990.04
2026-02-25,16:15,7159.59
2026-02-25,16:30,7293.40
2026-02-25,16:45,7490.81
2026-02-25,17:00,7543.79
2026-02-25,17:15,7451.03
2026-02-25,17:30,7543.48
2026-02-25,17:45,7360.68
2026-02-25,18:00,7388.14
2026-02-25,18:15,7372
2026-02-25,18:30,7447.10
2026-02-25,18:45,7455.35
2026-02-25,19:00,7466.74
2026-02-25,19:15,7585.04
2026-02-25,19:30,7604.95
2026-02-25,19:45,7501.92
2026-02-25,20:00,7493.62
2026-02-25,20:15,7579.35
2026-02-25,20:30,7542.61
2026-02-25,20:45,7486.04
2026-02-25,21:00,7488.40
2026-02-25,21:15,7525.69
2026-02-25,21:30,7676.40
2026-02-25,21:45,7558.52
2026-02-25,22:00,7506.04
2026-02-25,22:15,7560.54
2026-02-25,22:30,7567.62
2026-02-25,22:45,7550.02
2026-02-25,23:00,7431.17
2026-02-25,23:15,7190.99
2026-02-25,23:30,7195.43
2026-02-25,23:45,7091.83
2026-02-25,24:00,6984.40
2026-02-26,00:15,7000.33
2026-02-26,00:30,7039.35
2026-02-26,00:45,6994.71
2026-02-26,01:00,7066.86
2026-02-26,01:15,7133.90
2026-02-26,01:30,6957.16
2026-02-26,01:45,6928.07
2026-02-26,02:00,6815.33
2026-02-26,02:15,6740.81
2026-02-26,02:30,6960.49
2026-02-26,02:45,6849.57
2026-02-26,03:00,6825.75
2026-02-26,03:15,6845.23
2026-02-26,03:30,7015.24
2026-02-26,03:45,7089.46
2026-02-26,04:00,7087.41
2026-02-26,04:15,6893.95
2026-02-26,04:30,6907.48
2026-02-26,04:45,6887.88
2026-02-26,05:00,6855.84
2026-02-26,05:15,6872.15
2026-02-26,05:30,6940.71
2026-02-26,05:45,6966.85
2026-02-26,06:00,7005.38
2026-02-26,06:15,6802.02
2026-02-26,06:30,6865.20
2026-02-26,06:45,6848.74
2026-02-26,07:00,6901.80
2026-02-26,07:15,6805.32
2026-02-26,07:30,6924.37
2026-02-26,07:45,7005.36
2026-02-26,08:00,7091.46
2026-02-26,08:15,7061.56
2026-02-26,08:30,7127.80
2026-02-26,08:45,7379.34
2026-02-26,09:00,7441.19
2026-02-26,09:15,7496.38
2026-02-26,09:30,7753.99
2026-02-26,09:45,7761.46
2026-02-26,10:00,8047.19
2026-02-26,10:15,8000.67
2026-02-26,10:30,7753.86
2026-02-26,10:45,7634.06
2026-02-26,11:00,7557.95
2026-02-26,11:15,7422.70
2026-02-26,11:30,7382.76
2026-02-26,11:45,7267.57
2026-02-26,12:00,7291.69
2026-02-26,12:15,7404.27
2026-02-26,12:30,7219.86
2026-02-26,12:45,7236.54
2026-02-26,13:00,7280.21
2026-02-26,13:15,7042.08
2026-02-26,13:30,7009.56
2026-02-26,13:45,7055.92
2026-02-26,14:00,6979.26
2026-02-26,14:15,7064.87
2026-02-26,14:30,6924.14
2026-02-26,14:45,6972.73
2026-02-26,15:00,6962.31
2026-02-26,15:15,7016.95
2026-02-26,15:30,7204.20
2026-02-26,15:45,7038.30
2026-02-26,16:00,7065.65
2026-02-26,16:15,7118.44
2026-02-26,16:30,7213.73
2026-02-26,16:45,7468.48
2026-02-26,17:00,7529.46
2026-02-26,17:15,7711.91
2026-02-26,17:30,7538.81
2026-02-26,17:45,7551.29
2026-02-26,18:00,7329.84
2026-02-26,18:15,7335.29
2026-02-26,18:30,7320.38
2026-02-26,18:45,7423.42
2026-02-26,19:00,7616.71
2026-02-26,19:15,7722.33
2026-02-26,19:30,7691.15
2026-02-26,19:45,7650.52
2026-02-26,20:00,7444.71
2026-02-26,20:15,7408.50
2026-02-26,20:30,7415.48
2026-02-26,20:45,7394.46
2026-02-26,21:00,7384.05
2026-02-26,21:15,7371.33
2026-02-26,21:30,7353.56
2026-02-26,21:45,7325.28
2026-02-26,22:00,7268.22
2026-02-26,22:15,7494.48
2026-02-26,22:30,7369.67
2026-02-26,22:45,7270.73
2026-02-26,23:00,7277.41
2026-02-26,23:15,7100.76
2026-02-26,23:30,7088.96
2026-02-26,23:45,7077.82
2026-02-26,24:00,7035.97
2026-02-27,00:15,7105.69
2026-02-27,00:30,7150.89
2026-02-27,00:45,7095.94
2026-02-27,01:00,7309.11
2026-02-27,01:15,7293.28
2026-02-27,01:30,7206.81
2026-02-27,01:45,7278.17
2026-02-27,02:00,7213.19
2026-02-27,02:15,7216.20
2026-02-27,02:30,7173.92
2026-02-27,02:45,7203.88
2026-02-27,03:00,7431.81
2026-02-27,03:15,7434.55
2026-02-27,03:30,7440.77
2026-02-27,03:45,7426.19
2026-02-27,04:00,7357.81
2026-02-27,04:15,7353.22
2026-02-27,04:30,7394.98
2026-02-27,04:45,7482.92
2026-02-27,05:00,7712.23
2026-02-27,05:15,7330.63
2026-02-27,05:30,7338.67
2026-02-27,05:45,7388.57
2026-02-27,06:00,7261.14
2026-02-27,06:15,7169.90
2026-02-27,06:30,7195.04
2026-02-27,06:45,7330.79
2026-02-27,07:00,7356.46
2026-02-27,07:15,7267.17
2026-02-27,07:30,7415.06
2026-02-27,07:45,7410.56
2026-02-27,08:00,7850.35
2026-02-27,08:15,8035.09
2026-02-27,08:30,7943.08
2026-02-27,08:45,7788.65
2026-02-27,09:00,7778.25
2026-02-27,09:15,7780.46
2026-02-27,09:30,7922.32
2026-02-27,09:45,8006.85
2026-02-27,10:00,8292.16
2026-02-27,10:15,8154.93
2026-02-27,10:30,8158.96
2026-02-27,10:45,7874.26
2026-02-27,11:00,7674.19
2026-02-27,11:15,7795.17
2026-02-27,11:30,7857.87
2026-02-27,11:45,7881.83
2026-02-27,12:00,7881.05
2026-02-27,12:15,7886.26
2026-02-27,12:30,7653.27
2026-02-27,12:45,7543.19
2026-02-27,13:00,7474.95
2026-02-27,13:15,7176.02
2026-02-27,13:30,7139.12
2026-02-27,13:45,7087.43
2026-02-27,14:00,7112.21
2026-02-27,14:15,7194.67
2026-02-27,14:30,7266.36
2026-02-27,14:45,7255.04
2026-02-27,15:00,7161.31
2026-02-27,15:15,7154.83
2026-02-27,15:30,7166.26
2026-02-27,15:45,7133.08
2026-02-27,16:00,7072.09
2026-02-27,16:15,7445.79
2026-02-27,16:30,7419.47
2026-02-27,16:45,7581.26
2026-02-27,17:00,7679.01
2026-02-27,17:15,7967.47
2026-02-27,17:30,8115.86
2026-02-27,17:45,8266.96
2026-02-27,18:00,8238.51
2026-02-27,18:15,8324.99
2026-02-27,18:30,8389.11
2026-02-27,18:45,8363
2026-02-27,19:00,8004.67
2026-02-27,19:15,8088.43
2026-02-27,19:30,8043.07
2026-02-27,19:45,8000.37
2026-02-27,20:00,8187.96
2026-02-27,20:15,7901.94
2026-02-27,20:30,7944.80
2026-02-27,20:45,8008.67
2026-02-27,21:00,7950.69
2026-02-27,21:15,7906.19
2026-02-27,21:30,7918.87
2026-02-27,21:45,7978.82
2026-02-27,22:00,7763.76
2026-02-27,22:15,7800.70
2026-02-27,22:30,7700.86
2026-02-27,22:45,7611.03
2026-02-27,23:00,7507.12
2026-02-27,23:15,7397.27
2026-02-27,23:30,7371.67
2026-02-27,23:45,7322.77
2026-02-27,24:00,7234.47
2026-02-28,00:15,7282.57
2026-02-28,00:30,7224.37
2026-02-28,00:45,7142.51
2026-02-28,01:00,7147.74
2026-02-28,01:15,7140.20
2026-02-28,01:30,7070.60
2026-02-28,01:45,6992.71
2026-02-28,02:00,6921.18
2026-02-28,02:15,6840.17
2026-02-28,02:30,6808.71
2026-02-28,02:45,6782.22
2026-02-28,03:00,6714.03
2026-02-28,03:15,6662.97
2026-02-28,03:30,6629.60
2026-02-28,03:45,6658.04
2026-02-28,04:00,6597.63
2026-02-28,04:15,6609.89
2026-02-28,04:30,6569.96
2026-02-28,04:45,6570.35
2026-02-28,05:00,6539.53
2026-02-28,05:15,6549.39
2026-02-28,05:30,6568.57
2026-02-28,05:45,6577.97
2026-02-28,06:00,6605.28
2026-02-28,06:15,6655.33
2026-02-28,06:30,6645.24
2026-02-28,06:45,6593.14
2026-02-28,07:00,6622.90
2026-02-28,07:15,6848.55
2026-02-28,07:30,6810.33
2026-02-28,07:45,6798.59
2026-02-28,08:00,6881.80
2026-02-28,08:15,6949.71
2026-02-28,08:30,7033.93
2026-02-28,08:45,7221.02
2026-02-28,09:00,7324.82
2026-02-28,09:15,7286.01
2026-02-28,09:30,7369.50
2026-02-28,09:45,7899.88
2026-02-28,10:00,7928.66
2026-02-28,10:15,8038.93
2026-02-28,10:30,8149.29
2026-02-28,10:45,8227.98
2026-02-28,11:00,8179.52
2026-02-28,11:15,8230.90
2026-02-28,11:30,7975.86
2026-02-28,11:45,7689.66
2026-02-28,12:00,7610.48
2026-02-28,12:15,7686.75
2026-02-28,12:30,7546.27
2026-02-28,12:45,7386.23
2026-02-28,13:00,7474.21
2026-02-28,13:15,7449.01
2026-02-28,13:30,7494.09
2026-02-28,13:45,7481.71
2026-02-28,14:00,7420.27
2026-02-28,14:15,7392.96
2026-02-28,14:30,7397.24
2026-02-28,14:45,7403.73
2026-02-28,15:00,7466.55
2026-02-28,15:15,7586.84
2026-02-28,15:30,7500.27
2026-02-28,15:45,7639.01
2026-02-28,16:00,7685.24
2026-02-28,16:15,7560.47
2026-02-28,16:30,7831.66
2026-02-28,16:45,7882.13
2026-02-28,17:00,8018.42
2026-02-28,17:15,8077.66
2026-02-28,17:30,8008.95
2026-02-28,17:45,8029.33
2026-02-28,18:00,7887.54
2026-02-28,18:15,7745.55
2026-02-28,18:30,7688.21
2026-02-28,18:45,7806.07
2026-02-28,19:00,7789.07
2026-02-28,19:15,7798.03
2026-02-28,19:30,7819.06
2026-02-28,19:45,7797.35
2026-02-28,20:00,7756.68
2026-02-28,20:15,7857.21
2026-02-28,20:30,7719.37
2026-02-28,20:45,7586.05
2026-02-28,21:00,7553.28
2026-02-28,21:15,7505.79
2026-02-28,21:30,7476.21
2026-02-28,21:45,7404.16
2026-02-28,22:00,7361.66
2026-02-28,22:15,7571.52
2026-02-28,22:30,7496.54
2026-02-28,22:45,7429.90
2026-02-28,23:00,7347.71
2026-02-28,23:15,7248.91
2026-02-28,23:30,7185.85
2026-02-28,23:45,7115.28
2026-02-28,24:00,7053.25
