日期,时点,甘肃_日前市场出清总电量（MWh）
2026-01-28,06:15,7749.76
2026-01-28,06:30,7797.66
2026-01-28,06:45,7826
2026-01-28,07:00,7705.55
2026-01-28,07:15,7519.67
2026-01-28,07:30,7674.76
2026-01-28,07:45,7713.62
2026-01-28,08:00,7750.50
2026-01-28,08:15,7781.50
2026-01-28,08:30,7789.38
2026-01-28,08:45,7910.66
2026-01-28,09:00,7987.63
2026-01-28,09:15,7907.91
2026-01-28,09:30,8160.46
2026-01-28,09:45,8168.47
2026-01-28,10:00,8263.03
2026-01-28,10:15,8535.43
2026-01-28,10:30,8606.86
2026-01-28,10:45,8661.38
2026-01-28,11:00,8703.68
2026-01-28,11:15,8716.17
2026-01-28,11:30,9004.14
2026-01-28,11:45,9060.86
2026-01-28,12:00,9123.12
2026-01-28,12:15,9148.91
2026-01-28,12:30,9153.52
2026-01-28,12:45,9121.73
2026-01-28,13:00,8935.30
2026-01-28,13:15,8936.68
2026-01-28,13:30,8606.28
2026-01-28,13:45,8627.12
2026-01-28,14:00,8652.72
2026-01-28,14:15,8562.74
2026-01-28,14:30,8518.21
2026-01-28,14:45,8545.74
2026-01-28,15:00,8501.96
2026-01-28,15:15,8436.95
2026-01-28,15:30,8271.06
2026-01-28,15:45,8043.32
2026-01-28,16:00,8389.14
2026-01-28,16:15,8238.08
2026-01-28,16:30,8433.38
2026-01-28,16:45,8589.80
2026-01-28,17:00,8652.52
2026-01-28,17:15,8689.31
2026-01-28,17:30,8718.58
2026-01-28,17:45,8310.04
2026-01-28,18:00,8287.98
2026-01-28,18:15,8239.20
2026-01-28,18:30,8280.29
2026-01-28,18:45,8286.78
2026-01-28,19:00,8361.26
2026-01-28,19:15,8343.66
2026-01-28,19:30,8334.71
2026-01-28,19:45,8294.53
2026-01-28,20:00,8316.93
2026-01-28,20:15,8333.27
2026-01-28,20:30,8335.62
2026-01-28,20:45,8273.50
2026-01-28,21:00,8280.49
2026-01-28,21:15,8177.91
2026-01-28,21:30,8156.19
2026-01-28,21:45,8060.14
2026-01-28,22:00,7999.86
2026-01-28,22:15,8077.05
2026-01-28,22:30,7985.98
2026-01-28,22:45,7827.94
2026-01-28,23:00,7726.91
2026-01-28,23:15,7684.51
2026-01-28,23:30,7697.10
2026-01-28,23:45,7660.66
2026-01-28,24:00,7616.79
2026-01-29,00:15,7568.10
2026-01-29,00:30,7495
2026-01-29,00:45,7463.10
2026-01-29,01:00,7431.50
2026-01-29,01:15,7438.60
2026-01-29,01:30,7415.05
2026-01-29,01:45,7374
2026-01-29,02:00,7323.60
2026-01-29,02:15,7371.99
2026-01-29,02:30,7272.27
2026-01-29,02:45,7251.92
2026-01-29,03:00,7186.81
2026-01-29,03:15,7273.34
2026-01-29,03:30,7254.69
2026-01-29,03:45,7255.64
2026-01-29,04:00,7242.99
2026-01-29,04:15,7263.06
2026-01-29,04:30,7245.83
2026-01-29,04:45,7233.25
2026-01-29,05:00,7222.56
2026-01-29,05:15,7256.33
2026-01-29,05:30,7381.90
2026-01-29,05:45,7442.40
2026-01-29,06:00,7597.45
2026-01-29,06:15,7671.60
2026-01-29,06:30,7714.33
2026-01-29,06:45,7655.51
2026-01-29,07:00,7754.90
2026-01-29,07:15,7419.90
2026-01-29,07:30,7449.93
2026-01-29,07:45,7491.45
2026-01-29,08:00,7484.30
2026-01-29,08:15,7738.21
2026-01-29,08:30,7846.82
2026-01-29,08:45,7913.08
2026-01-29,09:00,7960.57
2026-01-29,09:15,7916.19
2026-01-29,09:30,7919.70
2026-01-29,09:45,8017.38
2026-01-29,10:00,8163.27
2026-01-29,10:15,8229.07
2026-01-29,10:30,8468.65
2026-01-29,10:45,8652.50
2026-01-29,11:00,8453.12
2026-01-29,11:15,8488.14
2026-01-29,11:30,8518.17
2026-01-29,11:45,8713.97
2026-01-29,12:00,8586.59
2026-01-29,12:15,8419.49
2026-01-29,12:30,8477.05
2026-01-29,12:45,8401.92
2026-01-29,13:00,8494.46
2026-01-29,13:15,8401.19
2026-01-29,13:30,8527.43
2026-01-29,13:45,8569.17
2026-01-29,14:00,8385.80
2026-01-29,14:15,8356.24
2026-01-29,14:30,8317.66
2026-01-29,14:45,8310.33
2026-01-29,15:00,8223.42
2026-01-29,15:15,8177.91
2026-01-29,15:30,7963.32
2026-01-29,15:45,7785.67
2026-01-29,16:00,7717.29
2026-01-29,16:15,7630.51
2026-01-29,16:30,7806.52
2026-01-29,16:45,7890.52
2026-01-29,17:00,8225.23
2026-01-29,17:15,8612.99
2026-01-29,17:30,8132.15
2026-01-29,17:45,8130.42
2026-01-29,18:00,8354.75
2026-01-29,18:15,8267.62
2026-01-29,18:30,8212.77
2026-01-29,18:45,8258.69
2026-01-29,19:00,8268.07
2026-01-29,19:15,8329.29
2026-01-29,19:30,8276.84
2026-01-29,19:45,8258.47
2026-01-29,20:00,8242.01
2026-01-29,20:15,8205.20
2026-01-29,20:30,8176.19
2026-01-29,20:45,8114.35
2026-01-29,21:00,8077.31
2026-01-29,21:15,7994.56
2026-01-29,21:30,7928.58
2026-01-29,21:45,7890.92
2026-01-29,22:00,7861.31
2026-01-29,22:15,8170.11
2026-01-29,22:30,8125.43
2026-01-29,22:45,7951.32
2026-01-29,23:00,7807.21
2026-01-29,23:15,7750.93
2026-01-29,23:30,7726.80
2026-01-29,23:45,7678.87
2026-01-29,24:00,7615.98
2026-01-30,00:15,7961.11
2026-01-30,00:30,7905.01
2026-01-30,00:45,7899.99
2026-01-30,01:00,7897.40
2026-01-30,01:15,7952.62
2026-01-30,01:30,7927.60
2026-01-30,01:45,7887.74
2026-01-30,02:00,7837.04
2026-01-30,02:15,7864.82
2026-01-30,02:30,7751.84
2026-01-30,02:45,7689.45
2026-01-30,03:00,7620.60
2026-01-30,03:15,7781.31
2026-01-30,03:30,7772.98
2026-01-30,03:45,7754.52
2026-01-30,04:00,7748.50
2026-01-30,04:15,7757.02
2026-01-30,04:30,7741.60
2026-01-30,04:45,7787.49
2026-01-30,05:00,7732.54
2026-01-30,05:15,7748.12
2026-01-30,05:30,7823.25
2026-01-30,05:45,7843.95
2026-01-30,06:00,7976.89
2026-01-30,06:15,8084.05
2026-01-30,06:30,8113.63
2026-01-30,06:45,8051.95
2026-01-30,07:00,8117.05
2026-01-30,07:15,7841.11
2026-01-30,07:30,7861.99
2026-01-30,07:45,7911.13
2026-01-30,08:00,7856.07
2026-01-30,08:15,7880.78
2026-01-30,08:30,7911.25
2026-01-30,08:45,7955.33
2026-01-30,09:00,8047.60
2026-01-30,09:15,7991.80
2026-01-30,09:30,8254.40
2026-01-30,09:45,8525.63
2026-01-30,10:00,8656.98
2026-01-30,10:15,8815.46
2026-01-30,10:30,8855.24
2026-01-30,10:45,9131.48
2026-01-30,11:00,9129.37
2026-01-30,11:15,9185.69
2026-01-30,11:30,9216.59
2026-01-30,11:45,8971.86
2026-01-30,12:00,8599.25
2026-01-30,12:15,8625.78
2026-01-30,12:30,8692.34
2026-01-30,12:45,8625.50
2026-01-30,13:00,8595.63
2026-01-30,13:15,8547.87
2026-01-30,13:30,8598.55
2026-01-30,13:45,8610.38
2026-01-30,14:00,8592.26
2026-01-30,14:15,8599.78
2026-01-30,14:30,8533.13
2026-01-30,14:45,8554.62
2026-01-30,15:00,8526.58
2026-01-30,15:15,8396.24
2026-01-30,15:30,8268.03
2026-01-30,15:45,8194.61
2026-01-30,16:00,8127.30
2026-01-30,16:15,8289.73
2026-01-30,16:30,8389.96
2026-01-30,16:45,8481.46
2026-01-30,17:00,8423.77
2026-01-30,17:15,8514.38
2026-01-30,17:30,8515.53
2026-01-30,17:45,8490.60
2026-01-30,18:00,8568.88
2026-01-30,18:15,8511.41
2026-01-30,18:30,8490.14
2026-01-30,18:45,8446.05
2026-01-30,19:00,8514.44
2026-01-30,19:15,8518.30
2026-01-30,19:30,8517.29
2026-01-30,19:45,8457.20
2026-01-30,20:00,8497.34
2026-01-30,20:15,8387.42
2026-01-30,20:30,8487.42
2026-01-30,20:45,8504.04
2026-01-30,21:00,8452.86
2026-01-30,21:15,8318.62
2026-01-30,21:30,8253.21
2026-01-30,21:45,8216.06
2026-01-30,22:00,8167.23
2026-01-30,22:15,8260.66
2026-01-30,22:30,8205.32
2026-01-30,22:45,8072.60
2026-01-30,23:00,7904.81
2026-01-30,23:15,7815.13
2026-01-30,23:30,7765.37
2026-01-30,23:45,7689.30
2026-01-30,24:00,7640.49
2026-01-31,00:15,7955.92
2026-01-31,00:30,7896.58
2026-01-31,00:45,7893.60
2026-01-31,01:00,7867.90
2026-01-31,01:15,7854.50
2026-01-31,01:30,7835.70
2026-01-31,01:45,7829.98
2026-01-31,02:00,7814.53
2026-01-31,02:15,7859.62
2026-01-31,02:30,7779.10
2026-01-31,02:45,7718.73
2026-01-31,03:00,7610.35
2026-01-31,03:15,7675.62
2026-01-31,03:30,7689.15
2026-01-31,03:45,7665.47
2026-01-31,04:00,7593.45
2026-01-31,04:15,7624.76
2026-01-31,04:30,7623.21
2026-01-31,04:45,7650.29
2026-01-31,05:00,7619.04
2026-01-31,05:15,7591.05
2026-01-31,05:30,7709.92
2026-01-31,05:45,7758.28
2026-01-31,06:00,7785.47
2026-01-31,06:15,7886.72
2026-01-31,06:30,7899.28
2026-01-31,06:45,7897.76
2026-01-31,07:00,7831.48
2026-01-31,07:15,7553.46
2026-01-31,07:30,7669.12
2026-01-31,07:45,7699.05
2026-01-31,08:00,7744.83
2026-01-31,08:15,7835.83
2026-01-31,08:30,7831.85
2026-01-31,08:45,7876.82
2026-01-31,09:00,7875.50
2026-01-31,09:15,7943.13
2026-01-31,09:30,8063.38
2026-01-31,09:45,8188.88
2026-01-31,10:00,8181.16
2026-01-31,10:15,8328.17
2026-01-31,10:30,8502.93
2026-01-31,10:45,8552.47
2026-01-31,11:00,8734.42
2026-01-31,11:15,8611.46
2026-01-31,11:30,8668.25
2026-01-31,11:45,8679.07
2026-01-31,12:00,8584.84
2026-01-31,12:15,8594.32
2026-01-31,12:30,8604.07
2026-01-31,12:45,8583.66
2026-01-31,13:00,8586.87
2026-01-31,13:15,8553.21
2026-01-31,13:30,8575.44
2026-01-31,13:45,8536.95
2026-01-31,14:00,8521.31
2026-01-31,14:15,8414.63
2026-01-31,14:30,8363.03
2026-01-31,14:45,8302.88
2026-01-31,15:00,8160.48
2026-01-31,15:15,8052.59
2026-01-31,15:30,7961.86
2026-01-31,15:45,7904.95
2026-01-31,16:00,7851.01
2026-01-31,16:15,7963.32
2026-01-31,16:30,8031.83
2026-01-31,16:45,8088.68
2026-01-31,17:00,8154.23
2026-01-31,17:15,8390.50
2026-01-31,17:30,8388.61
2026-01-31,17:45,8386.68
2026-01-31,18:00,8425.71
2026-01-31,18:15,8413.44
2026-01-31,18:30,8288.97
2026-01-31,18:45,8193.48
2026-01-31,19:00,8335.83
2026-01-31,19:15,8349.87
2026-01-31,19:30,8396.50
2026-01-31,19:45,8372.15
2026-01-31,20:00,8350.59
2026-01-31,20:15,8191.82
2026-01-31,20:30,8186.29
2026-01-31,20:45,8222.86
2026-01-31,21:00,8225.29
2026-01-31,21:15,8197.94
2026-01-31,21:30,8164.23
2026-01-31,21:45,8068.26
2026-01-31,22:00,8000.40
2026-01-31,22:15,7815.76
2026-01-31,22:30,7798.75
2026-01-31,22:45,7734.54
2026-01-31,23:00,7804.77
2026-01-31,23:15,7649.27
2026-01-31,23:30,7675.04
2026-01-31,23:45,7601.75
2026-01-31,24:00,7472.36
2026-02-01,00:15,7108.04
2026-02-01,00:30,7103.27
2026-02-01,00:45,7153.62
2026-02-01,01:00,7195.13
2026-02-01,01:15,7143.63
2026-02-01,01:30,7195.22
2026-02-01,01:45,7193.25
2026-02-01,02:00,7173.92
2026-02-01,02:15,7103.18
2026-02-01,02:30,7104.23
2026-02-01,02:45,7073.35
2026-02-01,03:00,7051.53
2026-02-01,03:15,7044.40
2026-02-01,03:30,7048.76
2026-02-01,03:45,7035.95
2026-02-01,04:00,7012.32
2026-02-01,04:15,7027.52
2026-02-01,04:30,7031.29
2026-02-01,04:45,7011.36
2026-02-01,05:00,7042.55
2026-02-01,05:15,7042.38
2026-02-01,05:30,7113.34
2026-02-01,05:45,7180.90
2026-02-01,06:00,7160.94
2026-02-01,06:15,7245.57
2026-02-01,06:30,7282.83
2026-02-01,06:45,7362.50
2026-02-01,07:00,7497.43
2026-02-01,07:15,7284.96
2026-02-01,07:30,7304.06
2026-02-01,07:45,7258.33
2026-02-01,08:00,7270.19
2026-02-01,08:15,7289.85
2026-02-01,08:30,7368.22
2026-02-01,08:45,7509.06
2026-02-01,09:00,7670.29
2026-02-01,09:15,7505.38
2026-02-01,09:30,7713.23
2026-02-01,09:45,7902.61
2026-02-01,10:00,8272.84
2026-02-01,10:15,8288.88
2026-02-01,10:30,8321.74
2026-02-01,10:45,8262.43
2026-02-01,11:00,8031.04
2026-02-01,11:15,8080.90
2026-02-01,11:30,8149.19
2026-02-01,11:45,8108.69
2026-02-01,12:00,8011.46
2026-02-01,12:15,7959.59
2026-02-01,12:30,7943.50
2026-02-01,12:45,7928.82
2026-02-01,13:00,7861.92
2026-02-01,13:15,7835.19
2026-02-01,13:30,7821.91
2026-02-01,13:45,7812.98
2026-02-01,14:00,7740.75
2026-02-01,14:15,7809.08
2026-02-01,14:30,7894.25
2026-02-01,14:45,8013.24
2026-02-01,15:00,8076.02
2026-02-01,15:15,7879.42
2026-02-01,15:30,7896.46
2026-02-01,15:45,7837.54
2026-02-01,16:00,7814.98
2026-02-01,16:15,7808.71
2026-02-01,16:30,7795.54
2026-02-01,16:45,7753.58
2026-02-01,17:00,7833.15
2026-02-01,17:15,7880.27
2026-02-01,17:30,7677.60
2026-02-01,17:45,7731.19
2026-02-01,18:00,7744.58
2026-02-01,18:15,7741.36
2026-02-01,18:30,7703.21
2026-02-01,18:45,7775.58
2026-02-01,19:00,7720.34
2026-02-01,19:15,7788.95
2026-02-01,19:30,7753.79
2026-02-01,19:45,7721.25
2026-02-01,20:00,7817.10
2026-02-01,20:15,7862.83
2026-02-01,20:30,7805
2026-02-01,20:45,7788.32
2026-02-01,21:00,7778.37
2026-02-01,21:15,7770.84
2026-02-01,21:30,7735.65
2026-02-01,21:45,7585.69
2026-02-01,22:00,7544.47
2026-02-01,22:15,7653
2026-02-01,22:30,7635.25
2026-02-01,22:45,7528.76
2026-02-01,23:00,7463.85
2026-02-01,23:15,7412.45
2026-02-01,23:30,7409.33
2026-02-01,23:45,7401.16
2026-02-01,24:00,7405.18
2026-02-02,00:15,7320.80
2026-02-02,00:30,7163.48
2026-02-02,00:45,7126.79
2026-02-02,01:00,7165.92
2026-02-02,01:15,7188.64
2026-02-02,01:30,7155.78
2026-02-02,01:45,7099.51
2026-02-02,02:00,6984.44
2026-02-02,02:15,7072.45
2026-02-02,02:30,6996.55
2026-02-02,02:45,6911.98
2026-02-02,03:00,6824.84
2026-02-02,03:15,6795.96
2026-02-02,03:30,6763.52
2026-02-02,03:45,6719.73
2026-02-02,04:00,6667.31
2026-02-02,04:15,6719.28
2026-02-02,04:30,6692.98
2026-02-02,04:45,6679.38
2026-02-02,05:00,6711.83
2026-02-02,05:15,6656.62
2026-02-02,05:30,6730.44
2026-02-02,05:45,6816.15
2026-02-02,06:00,6871.04
2026-02-02,06:15,6968.66
2026-02-02,06:30,7024.38
2026-02-02,06:45,7038.24
2026-02-02,07:00,7079.80
2026-02-02,07:15,6835.11
2026-02-02,07:30,6837.73
2026-02-02,07:45,6824.89
2026-02-02,08:00,6887.35
2026-02-02,08:15,6985.69
2026-02-02,08:30,7051.86
2026-02-02,08:45,7183.71
2026-02-02,09:00,7259.65
2026-02-02,09:15,7214.35
2026-02-02,09:30,7399.23
2026-02-02,09:45,7754.37
2026-02-02,10:00,8034.60
2026-02-02,10:15,8180.17
2026-02-02,10:30,8244.93
2026-02-02,10:45,8217.90
2026-02-02,11:00,8246.47
2026-02-02,11:15,8159.37
2026-02-02,11:30,8143.56
2026-02-02,11:45,7986.54
2026-02-02,12:00,7933.72
2026-02-02,12:15,8101.02
2026-02-02,12:30,8082.81
2026-02-02,12:45,8033.06
2026-02-02,13:00,7966.19
2026-02-02,13:15,7942.10
2026-02-02,13:30,7919.69
2026-02-02,13:45,7899.17
2026-02-02,14:00,7889.77
2026-02-02,14:15,7847.29
2026-02-02,14:30,7934.62
2026-02-02,14:45,7920.41
2026-02-02,15:00,7948.27
2026-02-02,15:15,7998.40
2026-02-02,15:30,7973.72
2026-02-02,15:45,8089.90
2026-02-02,16:00,8057.42
2026-02-02,16:15,7790.75
2026-02-02,16:30,7848.90
2026-02-02,16:45,7874.80
2026-02-02,17:00,7818.02
2026-02-02,17:15,7601.32
2026-02-02,17:30,7447.40
2026-02-02,17:45,7548.27
2026-02-02,18:00,7473.93
2026-02-02,18:15,7413.40
2026-02-02,18:30,7387.59
2026-02-02,18:45,7476.17
2026-02-02,19:00,7420.73
2026-02-02,19:15,7504.98
2026-02-02,19:30,7469.03
2026-02-02,19:45,7435.63
2026-02-02,20:00,7432.15
2026-02-02,20:15,7403.35
2026-02-02,20:30,7394.24
2026-02-02,20:45,7378.25
2026-02-02,21:00,7362.41
2026-02-02,21:15,7300.15
2026-02-02,21:30,7274.29
2026-02-02,21:45,7145.54
2026-02-02,22:00,7115.67
2026-02-02,22:15,7171.91
2026-02-02,22:30,7106.93
2026-02-02,22:45,6963.25
2026-02-02,23:00,6881.25
2026-02-02,23:15,6782.28
2026-02-02,23:30,6720.62
2026-02-02,23:45,6708.50
2026-02-02,24:00,6704.50
2026-02-03,00:15,6884.67
2026-02-03,00:30,6637.66
2026-02-03,00:45,6582.38
2026-02-03,01:00,6558.45
2026-02-03,01:15,6497.69
2026-02-03,01:30,6516.69
2026-02-03,01:45,6481.88
2026-02-03,02:00,6456.72
2026-02-03,02:15,6448.89
2026-02-03,02:30,6429.71
2026-02-03,02:45,6425.14
2026-02-03,03:00,6407.12
2026-02-03,03:15,6386.58
2026-02-03,03:30,6364.35
2026-02-03,03:45,6382.98
2026-02-03,04:00,6351.48
2026-02-03,04:15,6417.67
2026-02-03,04:30,6377.83
2026-02-03,04:45,6407.38
2026-02-03,05:00,6391.48
2026-02-03,05:15,6418.55
2026-02-03,05:30,6484.89
2026-02-03,05:45,6578.11
2026-02-03,06:00,6624.04
2026-02-03,06:15,6694.44
2026-02-03,06:30,6749.06
2026-02-03,06:45,6793.99
2026-02-03,07:00,6814.89
2026-02-03,07:15,6533.83
2026-02-03,07:30,6558.24
2026-02-03,07:45,6594.39
2026-02-03,08:00,6600.54
2026-02-03,08:15,6654.97
2026-02-03,08:30,6743.54
2026-02-03,08:45,6840.38
2026-02-03,09:00,6921.27
2026-02-03,09:15,7081.45
2026-02-03,09:30,7302.67
2026-02-03,09:45,7346.50
2026-02-03,10:00,7537.90
2026-02-03,10:15,7610.89
2026-02-03,10:30,7682.92
2026-02-03,10:45,7551.93
2026-02-03,11:00,7556.44
2026-02-03,11:15,7566.87
2026-02-03,11:30,7467.05
2026-02-03,11:45,7635.90
2026-02-03,12:00,7663.72
2026-02-03,12:15,7602.79
2026-02-03,12:30,7670.95
2026-02-03,12:45,7803.40
2026-02-03,13:00,7819.95
2026-02-03,13:15,7766.04
2026-02-03,13:30,7772.45
2026-02-03,13:45,7728.70
2026-02-03,14:00,7677.65
2026-02-03,14:15,7643.77
2026-02-03,14:30,7681.33
2026-02-03,14:45,7464.26
2026-02-03,15:00,7413.50
2026-02-03,15:15,7429.41
2026-02-03,15:30,7532.54
2026-02-03,15:45,7436.10
2026-02-03,16:00,7527.13
2026-02-03,16:15,7430.31
2026-02-03,16:30,7415.82
2026-02-03,16:45,7554.17
2026-02-03,17:00,7563.72
2026-02-03,17:15,7670.72
2026-02-03,17:30,7715
2026-02-03,17:45,7735.64
2026-02-03,18:00,7671.83
2026-02-03,18:15,7428.12
2026-02-03,18:30,7390.38
2026-02-03,18:45,7377.15
2026-02-03,19:00,7344.52
2026-02-03,19:15,7403.46
2026-02-03,19:30,7400.87
2026-02-03,19:45,7381.39
2026-02-03,20:00,7365.58
2026-02-03,20:15,7345.04
2026-02-03,20:30,7329.19
2026-02-03,20:45,7318.77
2026-02-03,21:00,7302.95
2026-02-03,21:15,7279.88
2026-02-03,21:30,7216.56
2026-02-03,21:45,7085.84
2026-02-03,22:00,7087.18
2026-02-03,22:15,7145.60
2026-02-03,22:30,7033.52
2026-02-03,22:45,6858.40
2026-02-03,23:00,6733.81
2026-02-03,23:15,6623.76
2026-02-03,23:30,6643.03
2026-02-03,23:45,6722.93
2026-02-03,24:00,6680.10
2026-02-04,00:15,6936.52
2026-02-04,00:30,6876.92
2026-02-04,00:45,6876.48
2026-02-04,01:00,6866.71
2026-02-04,01:15,6776.02
2026-02-04,01:30,6755.74
2026-02-04,01:45,6714.58
2026-02-04,02:00,6574.80
2026-02-04,02:15,6623.30
2026-02-04,02:30,6541.33
2026-02-04,02:45,6557.94
2026-02-04,03:00,6516.53
2026-02-04,03:15,6488.73
2026-02-04,03:30,6445.02
2026-02-04,03:45,6472.94
2026-02-04,04:00,6445.56
2026-02-04,04:15,6526.27
2026-02-04,04:30,6532.68
2026-02-04,04:45,6530.09
2026-02-04,05:00,6549.78
2026-02-04,05:15,6584.03
2026-02-04,05:30,6647.06
2026-02-04,05:45,6740.35
2026-02-04,06:00,6811.72
2026-02-04,06:15,6858.78
2026-02-04,06:30,6937.18
2026-02-04,06:45,6978.26
2026-02-04,07:00,7040.20
2026-02-04,07:15,6684.01
2026-02-04,07:30,6742.35
2026-02-04,07:45,6696.42
2026-02-04,08:00,6745.13
2026-02-04,08:15,6656.34
2026-02-04,08:30,6786.38
2026-02-04,08:45,6870.17
2026-02-04,09:00,7014.07
2026-02-04,09:15,7035.53
2026-02-04,09:30,7118.41
2026-02-04,09:45,7406.08
2026-02-04,10:00,7453.89
2026-02-04,10:15,7633.02
2026-02-04,10:30,7757.64
2026-02-04,10:45,7804.42
2026-02-04,11:00,7654.07
2026-02-04,11:15,7710.37
2026-02-04,11:30,7643.79
2026-02-04,11:45,7655.62
2026-02-04,12:00,7554.90
2026-02-04,12:15,7667.98
2026-02-04,12:30,7618.37
2026-02-04,12:45,7592.04
2026-02-04,13:00,7595.34
2026-02-04,13:15,7402.47
2026-02-04,13:30,7503.75
2026-02-04,13:45,7555.12
2026-02-04,14:00,7534.54
2026-02-04,14:15,7463.20
2026-02-04,14:30,7680.82
2026-02-04,14:45,7583.67
2026-02-04,15:00,7537.42
2026-02-04,15:15,7407.77
2026-02-04,15:30,7197.80
2026-02-04,15:45,7340.37
2026-02-04,16:00,7441.78
2026-02-04,16:15,7584.55
2026-02-04,16:30,7537.36
2026-02-04,16:45,7663.70
2026-02-04,17:00,7624.82
2026-02-04,17:15,7442.69
2026-02-04,17:30,7315.30
2026-02-04,17:45,7357.92
2026-02-04,18:00,7326.27
2026-02-04,18:15,7233.72
2026-02-04,18:30,7139.02
2026-02-04,18:45,7171.93
2026-02-04,19:00,7212.42
2026-02-04,19:15,7313.85
2026-02-04,19:30,7248.70
2026-02-04,19:45,7266.56
2026-02-04,20:00,7220.60
2026-02-04,20:15,7231.47
2026-02-04,20:30,7191.71
2026-02-04,20:45,7183.60
2026-02-04,21:00,7151.75
2026-02-04,21:15,7150.49
2026-02-04,21:30,7049.66
2026-02-04,21:45,7007.91
2026-02-04,22:00,6890.97
2026-02-04,22:15,7029.89
2026-02-04,22:30,6981.48
2026-02-04,22:45,6866.04
2026-02-04,23:00,6729.25
2026-02-04,23:15,6685.72
2026-02-04,23:30,6654.43
2026-02-04,23:45,6696.79
2026-02-04,24:00,6697.26
2026-02-05,00:15,6635.74
2026-02-05,00:30,6561.16
2026-02-05,00:45,6549.56
2026-02-05,01:00,6540.16
2026-02-05,01:15,6505.21
2026-02-05,01:30,6491.81
2026-02-05,01:45,6519.34
2026-02-05,02:00,6449.10
2026-02-05,02:15,6486.33
2026-02-05,02:30,6416.06
2026-02-05,02:45,6416.31
2026-02-05,03:00,6374.31
2026-02-05,03:15,6329.39
2026-02-05,03:30,6453.29
2026-02-05,03:45,6501.71
2026-02-05,04:00,6455.86
2026-02-05,04:15,6457.29
2026-02-05,04:30,6474.02
2026-02-05,04:45,6483.33
2026-02-05,05:00,6493.59
2026-02-05,05:15,6518.23
2026-02-05,05:30,6511.12
2026-02-05,05:45,6521.79
2026-02-05,06:00,6525.28
2026-02-05,06:15,6628.44
2026-02-05,06:30,6718.62
2026-02-05,06:45,6764.35
2026-02-05,07:00,6780
2026-02-05,07:15,6412.22
2026-02-05,07:30,6468.94
2026-02-05,07:45,6520.39
2026-02-05,08:00,6588.71
2026-02-05,08:15,6680.68
2026-02-05,08:30,6827.12
2026-02-05,08:45,6871.23
2026-02-05,09:00,6995.29
2026-02-05,09:15,6900.01
2026-02-05,09:30,6976.21
2026-02-05,09:45,7124.51
2026-02-05,10:00,7260.36
2026-02-05,10:15,7518.60
2026-02-05,10:30,7690.35
2026-02-05,10:45,7941.68
2026-02-05,11:00,7765.82
2026-02-05,11:15,7699.09
2026-02-05,11:30,7750.09
2026-02-05,11:45,7733.23
2026-02-05,12:00,7682.01
2026-02-05,12:15,7636.20
2026-02-05,12:30,7655.29
2026-02-05,12:45,7597.88
2026-02-05,13:00,7605.56
2026-02-05,13:15,7517.86
2026-02-05,13:30,7500.77
2026-02-05,13:45,7420.64
2026-02-05,14:00,7448.30
2026-02-05,14:15,7396.29
2026-02-05,14:30,7433.47
2026-02-05,14:45,7472.35
2026-02-05,15:00,7518.81
2026-02-05,15:15,7534.60
2026-02-05,15:30,7489.02
2026-02-05,15:45,7561.57
2026-02-05,16:00,7399.45
2026-02-05,16:15,7608.64
2026-02-05,16:30,7399.29
2026-02-05,16:45,7377.88
2026-02-05,17:00,7340.78
2026-02-05,17:15,7063.28
2026-02-05,17:30,6991.27
2026-02-05,17:45,7023.84
2026-02-05,18:00,7265.65
2026-02-05,18:15,7498.28
2026-02-05,18:30,7351.87
2026-02-05,18:45,7375.31
2026-02-05,19:00,7423.53
2026-02-05,19:15,7386.42
2026-02-05,19:30,7265.02
2026-02-05,19:45,7335.74
2026-02-05,20:00,7235.33
2026-02-05,20:15,7142.67
2026-02-05,20:30,7018.15
2026-02-05,20:45,6956.14
2026-02-05,21:00,6877.19
2026-02-05,21:15,6840
2026-02-05,21:30,6778.70
2026-02-05,21:45,6653.52
2026-02-05,22:00,6565.73
2026-02-05,22:15,6667.10
2026-02-05,22:30,6625.07
2026-02-05,22:45,6532.63
2026-02-05,23:00,6449.50
2026-02-05,23:15,6365.54
2026-02-05,23:30,6356.09
2026-02-05,23:45,6397.07
2026-02-05,24:00,6365.80
2026-02-06,00:15,6921.40
2026-02-06,00:30,6845.29
2026-02-06,00:45,6828.80
2026-02-06,01:00,6848.27
2026-02-06,01:15,6702.61
2026-02-06,01:30,6720.06
2026-02-06,01:45,6738.85
2026-02-06,02:00,6720.95
2026-02-06,02:15,6653.14
2026-02-06,02:30,6667.31
2026-02-06,02:45,6606.23
2026-02-06,03:00,6612.90
2026-02-06,03:15,6584.28
2026-02-06,03:30,6581.33
2026-02-06,03:45,6556.15
2026-02-06,04:00,6566.16
2026-02-06,04:15,6565.40
2026-02-06,04:30,6588.98
2026-02-06,04:45,6586.73
2026-02-06,05:00,6580.53
2026-02-06,05:15,6562.51
2026-02-06,05:30,6582.90
2026-02-06,05:45,6729.62
2026-02-06,06:00,6885.04
2026-02-06,06:15,7095.21
2026-02-06,06:30,7061.52
2026-02-06,06:45,7058.98
2026-02-06,07:00,7084.56
2026-02-06,07:15,7112.41
2026-02-06,07:30,7198.18
2026-02-06,07:45,7199.65
2026-02-06,08:00,7274.20
2026-02-06,08:15,7336.79
2026-02-06,08:30,7300.29
